361,506469,47,Niamatpur,নিয়ামতপুর,354080,737369,0,46,0,1,
362,506475,47,Patnitala,পত্নীতলা,371047,764380,0,47,0,1,
363,506479,47,Porsha,পোরশা,351140,755570,0,46,0,1,
364,506485,47,Raninagar,রাণীনগর,401699,723946,0,51,0,1,
365,506486,47,Sapahar,সাপাহার,352603,769252,0,46,0,1,
366,506909,48,Bagatipara,বাগাতিপাড়া,393897,679542,0,58,0,1,
367,506915,48,Baraigram,বড়াইগ্রাম,412258,673865,0,61,0,1,
368,506941,48,Gurudaspur,গুরুদাসপুর,420028,686090,0,61,0,1,
369,506944,48,Lalpur,লালপুর,394336,666140,0,58,0,1,
370,506955,48,Naldanga,নলডাঙ্গা,396949,700892,0,59,0,1,
371,506963,48,Natore Sadar,নাটোর সদর,398254,688788,0,59,0,1,
372,506991,48,Singra,সিংড়া,417948,702747,0,60,0,1,
373,507018,49,Bholahat,ভোলাহাট,320160,744793,0,44,0,1,
374,507037,49,Gomastapur,গোমস্তাপুর,334712,740479,0,44,0,1,
375,507056,49,Nachole,নাচোল,338650,725875,0,44,0,1,
376,507066,49,Chapai Nawabganj Sadar,নবাবগঞ্জ সদর,324490,708131,0,45,0,1,
377,507088,49,Shibganj,শিবগঞ্জ,314407,723674,0,43,0,1,
378,507605,50,Atgharia,আটঘরিয়া,430174,655222,0,71,0,1,
379,507616,50,Bera,বেড়া,464661,636359,0,68,0,1,
380,507619,50,Bhangura,ভাঙ্গুড়া,439168,671159,0,70,0,1,
381,507622,50,Chatmohar,চাটমোহর,429704,669538,0,70,0,1,
382,507633,50,Faridpur,ফরিদপুর,444730,662084,0,70,0,1,
383,507639,50,Ishwardi,ঈশ্বরদী,410381,654459,0,72,0,1,
384,507655,50,Pabna Sadar,পাবনা সদর,428456,643538,0,73,0,1,
385,507672,50,Santhia,সাঁথিয়া ,451397,649172,0,68,0,1,
386,507683,50,Sujanagar,সুজানগর,449682,633871,0,69,0,1,
387,508110,51,Bagha,বাঘা,381550,668472,0,57,0,1,
388,508112,51,Baghmara,বাগমারা,380272,711036,0,55,0,1,
389,508122,51,Boalia,বোয়ালিয়া,358459,684232,0,53,0,1,
390,508125,51,Charghat,চারঘাট,375706,679219,0,57,0,1,
391,508131,51,Durgapur,দুর্গাপুর,375405,697368,0,56,0,1,
392,508134,51,Godagari,গোদাগারি,340223,698959,0,52,0,1,
393,508140,51,Matihar,মতিহার,363376,685083,0,54,0,1,
394,508153,51,Mohanpur,মোহনপুর,363132,706602,0,53,0,1,
395,508172,51,Paba,পবা,359150,693929,0,54,0,1,
396,508182,51,Puthia,পুঠিয়া,381829,690506,0,56,0,1,
397,508185,51,Rajpara,রাজপাড়া,355988,686489,0,53,0,1,
398,508190,51,Shah Makdum,শাহ মখদুম,359662,689357,0,53,0,1,
399,508194,51,Tanore,তানোর,352091,713987,0,52,0,1,
400,508811,52,Belkuchi,বেলকুচি,469988,677846,0,66,0,1,
401,508827,52,Chauhali,চৌহালি,475658,660145,0,66,0,1,
402,508844,52,Kamarkhanda,কামারখান্দা,464104,686527,0,63,0,1,
403,508850,52,Kazipur,কাজীপুর,468856,719000,0,62,0,1,
404,508861,52,Royganj,রায়গঞ্জ,451179,699005,0,64,0,1,
405,508867,52,Shahjadpur,শাহজাদপুর,462805,662643,0,67,0,1,
406,508878,52,Sirajganj Sadar,সিরাজগঞ্জ সদর,468897,699543,0,80,0,1,
407,508889,52,Tarash,তারাশ,435385,693875,0,64,0,1,
408,508894,52,Ullah Para,উল্লাপাড়া,451558,680902,0,65,0,1,
409,552710,53,Birampur,বিরামপুর,395927,794912,0,11,0,1,
410,552712,53,Birganj,বীরগঞ্জ,363698,857012,0,6,0,1,
411,552717,53,Biral,বিরল,355739,825615,0,7,0,1,
412,552721,53,Bochaganj,বোচাগঞ্জ,347339,840657,0,7,0,1,
413,552730,53,Chirirbandar,চিরিরবন্দর,378866,828877,0,9,0,1,
414,552738,53,Fulbari,ফুলবাড়ী ,391979,805523,0,10,0,1,
415,552743,53,Ghoraghat,ঘোড়াঘাট,421460,786996,0,11,0,1,
416,552747,53,Hakimpur,হাকিমপুর,407324,786917,0,11,0,1,
417,552756,53,Kaharole,কাহারুল,358616,844805,0,6,0,1,
418,552760,53,Khansama,খানসামা,376978,851816,0,9,0,1,
419,552764,53,Dinajpur Sadar,দিনাজপুর সদর,367969,822985,0,8,0,1,
420,552769,53,Nawabganj,নবাবগঞ্জ,409170,801853,0,11,0,1,
421,552777,53,Parbatipur,পার্বতীপুর,392667,823062,0,10,0,1,
422,553221,54,Fulchhari,ফুলছড়ি,465510,783139,0,34,0,1,
423,553224,54,Gaibandha Sadar,গাইবান্ধা সদর,457495,793821,0,30,0,1,
424,553230,54,Gobindaganj,গোবিন্দগঞ্জ,436880,772441,0,32,0,1,
425,553267,54,Palashbari,পলাশবাড়ী,439260,784322,0,31,0,1,
426,553282,54,Sadullapur,সাদুল্লাপুর,442632,797201,0,31,0,1,
427,553288,54,Saghatta,সাঘাটা,456301,768994,0,33,0,1,
428,553291,54,Sundarganj,সুন্দরগঞ্জ,456267,811238,0,29,0,1,
429,554906,55,Bhurungamari,ভুরুঙ্গামারি,469682,878133,0,80,0,1,
430,554908,55,Char Rajibpur,চর রাজিবপুর,474566,811221,0,28,0,1,
431,554909,55,Chilmari,চিলমারি,469099,820276,0,27,28,0,1,
432,554918,55,Phulbari,ফুলবাড়ী ,457659,859304,0,26,0,1,
433,554952,55,Kurigram Sadar,কুড়িগ্রাম সদর,470412,845790,0,26,0,1,
434,554961,55,Nageshwari,নাগেশ্বরী,474416,860709,0,25,0,1,
435,554977,55,Rajarhat,রাজারহাট,455663,841393,0,26,0,1,
436,554979,55,Raumari,রৌমারী,482726,817046,0,28,0,1,
437,554994,55,Ulipur,উলিপুর,467645,830621,0,27, 28,0,1,
438,555202,56,Aditmari,আদিতমারী,437235,859058,0,17,0,1,
439,555233,56,Hatibandha,হাতিবান্ধা,414650,878915,0,16,0,1,
440,555239,56,Kaliganj,কালীগঞ্জ,424573,864109,0,17,0,1,
441,555255,56,Lalmonirhat Sadar,লালমনিরহাট সদর,445825,851956,0,18,0,1,
442,555270,56,Patgram,পাটগ্রাম,402802,903378,0,16,0,1,
443,557312,57,Dimla,ডিমলা,398004,884773,0,12,0,1,
444,557315,57,Domar,ডোমার,383215,883282,0,12,0,1,
445,557336,57,Jaldhaka,জলঢাকা,398987,869059,0,14,0,1,
446,557345,57,Kishoreganj,কিশোরগঞ্জ,403837,854398,0,13,0,1,
447,557364,57,Nilphamari Sadar,নীলফামারী সদর,386020,858789,0,14,0,1,
448,557385,57,Saidpur,সৈয়দপুর,392511,844034,0,15,0,1,
449,557704,58,Atwari,আটোয়ারি,343726,893882,0,1,0,1,
450,557725,58,Boda,বোদা,361018,893734,0,2,0,1,
451,557734,58,Debiganj,দেবীগঞ্জ,372645,880709,0,6,0,1,
452,557773,58,Panchagarh Sadar,পঞ্চগড় সদর,361932,908292,0,1,0,1,
453,557790,58,Tentulia,তেতুলিয়া,344537,922766,0,1,0,1,
454,558503,59,Badarganj,বদরগঞ্জ,405698,828931,0,20,0,1,
455,558527,59,Gangachara,গঙ্গাচরা,419963,851864,0,19,0,1,
456,558542,59,Kaunia,কাউনিয়া,439725,839773,0,22,0,1,
457,558549,59,Rangpur Sadar,রংপুর সদর,421460,837572,0,21,0,1,
458,558558,59,Mitha Pukur,মিঠাপুকুর,426277,818425,0,23,0,1,
459,558573,59,Pirgachha,পীরগাছা,442392,828534,0,22,0,1,
460,558576,59,Pirganj,পীরগঞ্জ,427495,802238,0,24,0,1,
461,558592,59,Taraganj,তারাগঞ্জ,403700,841721,0,20,0,1,
462,559408,60,Baliadangi,বালিয়াডাঙ্গি,327240,878319,0,4,0,1,
463,559451,60,Haripur,হরিপুর,315922,853001,0,4,0,1,
464,559482,60,Pirganj,পীরগঞ্জ,337362,848839,0,5,0,1,
465,559486,60,Ranisankail,রাণীসংকইল,325214,859729,0,80,0,1,
466,559494,60,Thakurgaon Sadar,ঠাকুরগাঁও সদর,347200,874073,0,3,0,1,
467,603602,61,Ajmiriganj,আজমীরিগঞ্জ,629668,706300,0,240,0,1,
468,603605,61,Bahubal,বাহুবল,656049,685321,0,239,0,1,
469,603611,61,Baniachong,বানিয়াচং,638126,699945,0,240,0,1,
470,603626,61,Chunarughat,চুনারুঘাট,653889,665368,0,242,0,1,
471,603644,61,Habiganj Sadar,হবিগঞ্জ সদর,642914,682161,0,241,0,1,
472,603668,61,Lakhai,লাখাই উপজেলা,627707,678209,0,242,0,1,
473,603671,61,Madhabpur,মাধবপুর,636298,658648,0,242,0,1,
474,603677,61,Nabiganj,নবীগঞ্জ,656305,708715,0,239,0,1,
475,605814,62,Barlekha,বড়লেখা,719545,724621,0,235,0,1,
476,605835,62,Juri,জুড়ি,716421,706468,0,235,0,1,
477,605856,62,Kamalganj,কামালগঞ্জ,688295,680791,0,238,0,1,
478,605865,62,Kulaura,কুলাউড়া,703254,700125,0,236,0,1,
479,605874,62,Maulvibazar Sadar,মৌলভীবাজার সদর,673184,700702,0,237,0,1,
480,605880,62,Rajnagar,রাজনগর,688241,708279,0,237,0,1,
481,605883,62,Sreemangal,শ্রীমঙ্গল,671792,678936,0,238,0,1,
482,609018,63,Bishwambarpur,বিশ্বম্ভরপুর,631477,767451,0,227,0,1,
483,609023,63,Chhatak,ছাতক,662503,750552,0,228,0,1,
484,609027,63,Dakshin Sunamganj,দক্ষিণ সুনামগঞ্জ,641682,746273,0,226,0,1,
485,609029,63,Derai,দেড়াই,634887,732372,0,225,0,1,
486,609032,63,Dharampasha,ধর্মপাশা,604297,756499,0,224,0,1,
487,609033,63,Dowarabazar,দোয়ারাবাজার,657069,764269,0,228,0,1,
488,609047,63,Jagannathpur,জগন্নাথপুর,657061,728516,0,226,0,1,
489,609050,63,Jamalganj,জামালগঞ্জ,621170,750674,0,224,0,1,
490,609086,63,Sulla,সুল্লা,627043,721369,0,225,0,1,
491,609089,63,Sunamganj Sadar,সুনামগঞ্জ সদর,640467,761892,0,227,0,1,
492,609092,63,Tahirpur,তাহিরপুর,616520,769339,0,224,0,1,
493,609108,64,Balaganj,বালাগঞ্জ,684728,721732,0,230,0,1,
494,609110,64,Osmaninagar,ওসমানী নগর,674889,723273,0,230,0,1,
495,609117,64,Beani Bazar,বিয়ানীবাজার,717637,740080,0,234,0,1,
496,609120,64,Bishwanath,বিশ্বনাথ,674382,737920,0,230,0,1,
497,609127,64,Companiganj,কোম্পানিগঞ্জ,678453,764817,0,232,0,1,
498,609131,64,Dakshin Surma,দক্ষিণ সুরমা,689454,735922,0,231,0,1,
499,609135,64,Fenchuganj,ফেঞ্চুগঞ্জ,698370,722606,0,231,0,1,
500,609138,64,Golabganj,গোলাপগঞ্জ,703539,735654,0,234,0,1,
501,609141,64,Gowainghat,গোয়াইনঘাট,697131,765397,0,232,0,1,
502,609153,64,Jaintiapur,জৈন্তাপুর,711914,763103,0,232,0,1,
503,609159,64,Kanaighat,কানাইঘাট,723479,756110,0,233,0,1,
504,609162,64,Sylhet Sadar,সিলেট,686414,749515,0,229,0,1,
505,609194,64,Zakiganj,জাকিগঞ্জ,738383,748791,0,233,0,1,
